TV,Radio,Social Media,Influencer,Sales,Total_Budget,ROI,TV_share,Radio_share,Social Media_share
15.0,4.649777313,2.389716886,Macro,53.43080271,22.039494199,2.4243207320258886,0.6805963814124463,0.21097477424009917,0.10842884434745462
69.0,21.91504373,1.356265564,Micro,245.8102151,92.271309294,2.663994008330214,0.7477947427856295,0.23750658680016193,0.014698670414208505
99.0,44.86129883,8.579322566,Macro,355.1480811,152.440621396,2.3297470047528877,0.6494331963054942,0.29428703726851346,0.05627976642599227
16.0,2.724758095,1.03482819,Micro,57.62937919,19.759586284999997,2.916527621519481,0.8097335525767564,0.13789550326103905,0.05237094416220467
65.0,15.60966355,6.728207899,Nano,233.5142029,87.33787144899999,2.6736878175048964,0.7442361363014903,0.17872731829874164,0.07703654539976812
79.0,31.42973368,3.255131985,Mega,280.6104663,113.684865665,2.4683185810052035,0.6949034028222599,0.2764636567598657,0.028632940417874397
44.0,12.77031589,2.776046037,Macro,155.3676653,59.546361927,2.6091882068374006,0.7389200377000557,0.21446005224728226,0.04661991005266205
42.0,15.79333037,1.878801595,Macro,148.7902583,59.672131965,2.4934630857042483,0.7038461442040418,0.2646684448825022,0.031485410913456045
22.0,11.78493468,0.009092532,Nano,80.96231466,33.794027211999996,2.3957581069607152,0.6510026124435377,0.3487283301889294,0.0002690573675330211
42.0,8.342327563,4.017463021,Nano,155.1794634,54.359790583999995,2.854673679439722,0.7726299080401918,0.15346504232956779,0.0739050496302405
62.0,23.55330281,5.89293156,Macro,219.5485134,91.44623437,2.4008480492667004,0.6779940194053504,0.2575644910068264,0.06444148958782325
23.0,7.956173782,0.912076126,Nano,83.03620465,31.868249908,2.605609184367389,0.721721464667761,0.24965832152592518,0.0286202138063138
89.0,34.21397898,4.786459552,Macro,318.7117311,128.000438532,2.4899268686514877,0.6953101178458078,0.2672957950175033,0.0373940871366889
67.0,27.11403284,2.646603229,Macro,236.0287822,96.76063606899999,2.439305814729121,0.6924303386371119,0.2802175961375966,0.027352065225291697
94.0,37.47520003,6.093510288,Macro,334.0609261,137.568710318,2.428320548530215,0.6832949133761028,0.2724107825345849,0.04429430408931225
50.0,10.37446633,4.32978936,Mega,176.586201,64.70425569000001,2.7291280784687433,0.7727466990664643,0.16033669222167354,0.06691660871186199
96.0,37.00648765,7.150101013,Mega,343.3204752,140.156588663,2.449549311060203,0.6849481777187624,0.2640367320795769,0.051015090201660694
86.0,32.60830419,4.793069167,Mega,306.0828436,123.401373357,2.480384417720399,0.6969128273086729,0.2642458775208621,0.03884129517046506
66.0,20.15441348,3.50221048,Micro,236.001644,89.65662396,2.6322834117119034,0.7361419277782049,0.2247955877637309,0.03906248445806413
60.0,26.09727976,1.525980545,Nano,217.2293131,87.62326030499999,2.4791283997407296,0.684749686226595,0.29783506878379445,0.01741524498961064
59.0,16.84366435,1.582101781,Micro,207.1893113,77.425766131,2.6759736668210357,0.7620202285137915,0.21754598232197633,0.020433789164232143
63.0,21.40157977,2.332838624,Nano,221.2850004,86.734418394,2.5512939902910303,0.7263552481993484,0.24674840929676992,0.026896342503881687
61.0,16.13495534,3.038417797,Macro,216.0157622,80.173373137,2.6943579114586207,0.7608511107018461,0.20125079822235548,0.03789809107579847
54.0,10.86707292,2.932960829,Nano,198.5214102,67.800033749,2.928042940729776,0.7964597805350866,0.16028123172077746,0.043258987744136036
80.0,26.45466629,7.956071282,Nano,279.1802705,114.410737572,2.440157946926167,0.6992350691704533,0.2312253801646176,0.06953955066492909
51.0,17.8984319,0.925631096,Micro,179.9306044,69.824062996,2.5769139846575193,0.7304072236948118,0.25633615593273834,0.013256620372449918
56.0,25.32563097,2.071338689,Macro,203.4231182,83.39696965899999,2.4392147464323015,0.671487228240752,0.3036756739909544,0.024837097768293626
100.0,39.52324828,9.351920567,Micro,355.9499829,148.875168847,2.3909291633839365,0.6717036882273542,0.2654791164040143,0.06281719536863149
47.0,13.94312816,6.153942854,Nano,169.7149304,67.097071014,2.5293940232441514,0.7004776704812243,0.20780531771782895,0.09171701180094675
55.0,25.73139014,3.820392929,Micro,193.0003865,84.551783069,2.2826294076199267,0.6504889430317071,0.3043269959073653,0.0451840610609276
20.0,12.35406098,4.3558596,Macro,72.20876316,36.70992058,1.9670095172949023,0.5448118569588035,0.33653194517480484,0.11865619786639155
89.0,25.89509413,2.400939144,Nano,315.4790544,117.29603327400001,2.689596959029726,0.7587639369875252,0.2207670064128242,0.020469056599650547
30.0,6.334378802,0.795481886,Mega,102.5736407,37.129860688,2.762564652798462,0.8079750218318406,0.17060066169456994,0.021424316473589458
54.0,23.74559638,3.850858082,Macro,187.4913834,81.596454462,2.2977883614699945,0.6617934609542153,0.2910126001989275,0.04719393884685724
66.0,12.05703979,3.722753612,Macro,236.7567928,81.77979340200001,2.895052468966128,0.8070453256780409,0.1474329940005098,0.04552168032144914
55.0,10.11533608,2.92221083,Mega,191.2725417,68.03754691,2.8112792184147253,0.8083771755138959,0.14867285108589462,0.04294997340020941
78.0,29.7134494,5.312680855,Nano,271.1260094,113.026130255,2.3987905167442998,0.6901059058115411,0.2628900886278511,0.047004005560607784
53.0,17.04016276,3.156623295,Macro,190.4596035,73.196786055,2.6020213969079027,0.7240755073614277,0.23279933011260956,0.04312516252596277
96.0,22.45101738,1.115810985,Nano,344.9342002,119.56682836499999,2.8848653503380066,0.80289827298038,0.18776961542765097,0.009332111591969132
44.0,8.517662372,0.443216978,Mega,153.0552548,52.960879350000006,2.8899681553342633,0.8308019153009021,0.16082932301236422,0.008368761686733586
65.0,19.80994369,6.390368242,Macro,232.3273365,91.20031193199999,2.54744015210415,0.7127168605351345,0.21721355190945535,0.07006958755541026
41.0,10.71151338,1.080983657,Micro,139.6303564,52.792497037,2.644890168808251,0.7766255112211279,0.2028984037730354,0.02047608500583681
68.0,26.11363167,2.738414665,Mega,239.7887643,96.852046335,2.475825481999611,0.7021018406239542,0.2696239538365145,0.028274205539531312
67.0,15.84088866,5.144712635,Macro,238.8459113,87.98560129500001,2.7146022506477205,0.7614882323229339,0.180039556778027,0.05847221089903901
87.0,28.65521764,4.32703635,Mega,306.9499787,119.98225399,2.5582948185452734,0.7251072313348195,0.23882879915215036,0.03606396951303015
69.0,19.65653268,3.380057305,Mega,245.0944279,92.03658998499999,2.663010743226636,0.7497018306658856,0.21357302224260588,0.03672514709150868
64.0,24.59745898,7.320931129,Nano,231.2683509,95.918390109,2.411095001044019,0.6672338842141898,0.25644153276600945,0.07632458301980069
61.0,27.02285841,2.95767597,Macro,218.3675799,90.98053438,2.4001571477689976,0.6704730898284267,0.2970180225270293,0.032508887644544085
97.0,26.74517188,8.197650451,Micro,344.687169,131.942822331,2.61239802901363,0.735166932814729,0.20270274204765298,0.062130325137618035
89.0,37.37620072,2.616112731,Nano,314.5549903,128.992313451,2.4385560804713315,0.6899635925500958,0.2897552553330862,0.020281152116818
46.0,12.56388433,5.640950375,Macro,169.4035697,64.204834705,2.638486189994156,0.716456949252417,0.19568439647460972,0.08785865427297342
25.0,3.894421609,1.756190542,Micro,87.35248595,30.650612150999997,2.849942621689207,0.815644394860295,0.12705852626414646,0.057297078875558544
80.0,24.16999806,3.53517966,Macro,286.0300404,107.70517772,2.6556758593685186,0.7427683765396604,0.22440887774991178,0.032822745710427856
31.0,9.246981499,2.709764692,Mega,109.0749985,42.956746191,2.539182041745346,0.721656148307036,0.21526261458176651,0.06308123711119747
74.0,29.66161056,6.605580895,Mega,264.2402183,110.267191455,2.396363005290076,0.6710971688274057,0.26899760634698755,0.059905224825606763
76.0,19.86221522,2.198497564,Nano,269.4416982,98.060712784,2.747702831749794,0.7750300588514637,0.20255018198522418,0.0224197591633121
70.0,14.86819499,5.769506631,Micro,245.7659287,90.637701621,2.71151986761167,0.7723055499873971,0.1640398501295973,0.06365459988300556
48.0,22.61030252,3.849709776,Nano,169.1387631,74.460012296,2.271538210705965,0.6446413117578623,0.3036569807444771,0.05170170749766055
30.0,9.820597494,3.39200924,Mega,104.1918592,43.212606734,2.411144966129087,0.6942418490203179,0.227262325423962,0.07849582555572011
25.0,12.54018005,1.757871648,Nano,90.33184491,39.298051698,2.298634181770321,0.6361638534175048,0.31910437052629276,0.04473177605620239
73.0,29.58800787,5.256752406,Macro,262.8823829,107.844760276,2.437599955966543,0.6768989036943093,0.27435739848906293,0.04874369781662771
50.0,16.07391542,2.133291153,Micro,176.445489,68.207206573,2.586903904518594,0.7330603687234515,0.23566300729229545,0.03127662398425314
43.0,5.53180147,0.738537115,Macro,150.8313558,49.270338585,3.061301386021316,0.8727360362222281,0.11227447646735104,0.014989487310420926
73.0,21.29185882,4.094001423,Mega,258.1435466,98.385860243,2.6237870560100784,0.7419765382921866,0.21641177672698028,0.04161168498083323
84.0,23.97771882,4.967358267,Micro,299.7485752,112.945077087,2.6539321848362447,0.7437243142106671,0.2122953867350084,0.04398029905432455
28.0,9.969769741,5.801150248,Macro,101.3861216,43.770919989,2.3162894822745144,0.6396941167112008,0.22777153743868045,0.1325343458501187
43.0,16.56616065,3.758375149,Mega,159.5372458,63.324535799,2.5193591044455688,0.6790416930411836,0.26160729709228453,0.05935100986653187
74.0,31.10028424,4.276767478,Nano,263.9106303,109.377051718,2.4128519296755613,0.6765587373006685,0.2843401220960308,0.0391011406033006
65.0,23.37873921,0.496559529,Mega,240.2716802,88.87529873899999,2.7034697335376126,0.7313618173131035,0.2630510337709955,0.005587148915901211
37.0,2.321754718,1.76389766,Nano,129.8158556,41.085652378,3.1596396329710483,0.9005576851887174,0.05651010957886658,0.04293220523241609
43.0,14.50355259,5.540172367,Macro,153.1050313,63.043724956999995,2.4285530622504905,0.6820662965160903,0.2300554511950616,0.08787825228884819
65.0,19.43854953,1.017771272,Macro,228.8209795,85.45632080200001,2.677636684478519,0.760622495679439,0.22746766239841515,0.011909841922145802
10.0,7.951313088,5.221649163,Mega,39.15997494,23.172962251,1.6898993972300669,0.43153740517436273,0.3431289017724469,0.22533369305319031
58.0,20.06195686,2.818226959,Mega,210.3024538,80.880183819,2.6001727972160804,0.7171101407212048,0.24804539150029895,0.03484446777849626
87.0,36.60536537,9.215618373,Nano,307.9358339,132.820983743,2.3184275949637287,0.6550169826203016,0.2755992640502423,0.06938375332945602
84.0,28.04443897,3.311678578,Micro,301.138568,115.356117548,2.6105123369351904,0.7281798467692653,0.24311184847505493,0.028708304755679745
42.0,6.69975335,2.161864768,Mega,147.9228529,50.861618118,2.90833949790618,0.825770031589619,0.13172513179695608,0.042504836613424864
64.0,14.23847068,0.455445095,Mega,227.245536,78.69391577500001,2.8877141741139893,0.8132776132653947,0.18093483517468284,0.005787551559922359
69.0,19.7854764,2.708754057,Mega,244.2201654,91.49423045699999,2.669241155208988,0.7541459134128494,0.21624835031864312,0.029605736268507633
38.0,10.73453527,0.51088457,Nano,136.5902837,49.245419840000004,2.7736647213849803,0.7716453656698076,0.21798037878196308,0.010374255548229273
62.0,19.80149851,7.431546241,Micro,220.3647427,89.23304475100001,2.4695418980145294,0.6948098674992841,0.2219076863874253,0.08328244611329053
35.0,16.17611461,2.801679964,Mega,127.0595564,53.977794574,2.3539227084539314,0.648414783824065,0.2996809102273271,0.051904305948607836
38.0,8.937947856,0.801876265,Micro,134.7800375,47.739824121,2.823220235549891,0.7959811478083012,0.18722205245972695,0.016796799731971932
29.0,8.217607504,1.975593443,Nano,103.8727026,39.193200947,2.6502735191357423,0.7399242546995839,0.20966921061416924,0.05040653468624689
61.0,23.67190912,3.362017203,Mega,217.368027,88.03392632299999,2.4691392975302278,0.6929146812808117,0.2688953010359531,0.03819001768323527
77.0,29.86234905,0.917605295,Macro,276.1736609,107.77995434500001,2.562384281737376,0.7144185620410043,0.27706774633074743,0.008513691628248202
74.0,22.36140177,2.046320049,Nano,271.2348159,98.407721819,2.7562350889382294,0.7519735101286787,0.22723218622141284,0.02079430364990838
74.0,24.71108346,0.793258638,Macro,262.5577619,99.504342098,2.6386563275943447,0.7436861391146002,0.24834176015818998,0.007972100727209814
94.0,24.21879807,3.462431445,Micro,336.1558034,121.68122951499998,2.7625937438326194,0.7725102743838758,0.19903479087556786,0.028454934740556482
55.0,22.93162206,2.01995944,Nano,195.8963478,79.95158149999999,2.4501872774086406,0.687916348471481,0.2868188674916956,0.02526478403682359
92.0,33.15174003,6.429606019,Macro,329.5311298,131.581346049,2.50439093150244,0.6991872538356602,0.2519486312114068,0.048864114952933066
47.0,16.5207045,0.595258971,Micro,171.7323311,64.115963471,2.6784644853332895,0.733046771125234,0.25766912958381116,0.009284099290954879
36.0,16.58347729,0.710402473,Mega,128.7500819,53.29387976300001,2.4158511722651212,0.6754997039077174,0.3111703888654266,0.013329907226855842
25.0,1.908465673,1.922723544,Nano,90.19350726,28.831189217,3.1283311479506497,0.8671165039997386,0.06619448329501074,0.0666890127052507
80.0,29.71334143,2.22160046,Micro,283.0834947,111.93494189,2.5290002381757613,0.7147008668536863,0.26545188596425684,0.01984724718205685
40.0,8.209850573,5.633470777,Macro,142.8491442,53.84332135,2.653052237833393,0.7428962217985463,0.15247667430530826,0.10462710389614553
66.0,24.9112458,3.124255381,Nano,236.6491764,94.035501181,2.5165939823566896,0.7018625856309616,0.2649132028557035,0.03322421151333493
23.0,6.115897898,2.00102528,Micro,80.9603373,31.116923178,2.6018104951083285,0.7391476293601306,0.19654571446588284,0.06430665617398658
82.0,17.35969287,4.361815987,Nano,295.518075,103.721508857,2.8491494026318915,0.790578549267469,0.1673683024987003,0.042053148233830655
82.0,23.57063476,5.577005503,Mega,286.6589042,111.147640263,2.579082232620516,0.7377574531134425,0.2120659935220095,0.05017655336454797
18.0,0.767382803,0.514440496,Mega,66.72337848,19.281823299,3.460428894370193,0.9335216758745799,0.03979824890521625,0.026680075220203894
53.0,20.03308237,4.304445001,Macro,190.4565967,77.33752737100001,2.4626672609579363,0.6853076611274479,0.25903443064449455,0.05565790822805746
93.0,29.60636034,4.53404604,Micro,331.0361116,127.14040638,2.6037049984769762,0.7314747738184789,0.2328635025084934,0.03566172367302763
14.0,5.24203637,1.379918092,Mega,49.39806523,20.621954462,2.395411420436682,0.678888125070674,0.2541968744843987,0.06691500044492728
22.0,16.10246464,4.881430652,Mega,74.81459598,42.983895292,1.740526201075225,0.5118195977946781,0.3746162261612649,0.11356417604405697
12.0,8.270664197,1.837365198,Micro,43.64177876,22.108029395000003,1.974023915938438,0.5427892185955725,0.37410227972966736,0.08310850167475996
60.0,23.6001629,1.991318497,Micro,209.3217765,85.591481397,2.445591232719764,0.7010043408607602,0.27573027729868443,0.02326538184055541
69.0,23.96530468,4.49419079,Micro,244.6548065,97.45949547000001,2.510322932826075,0.7079864272562296,0.24590015128261158,0.04611342146115873
75.0,20.35778359,6.382532621,Mega,269.0378784,101.74031621099999,2.644358582904739,0.7371708954045016,0.20009554076655162,0.0627335638289468
17.0,10.62493206,5.604877885,Mega,62.50050231,33.229809945,1.8808564482748202,0.511588842311689,0.3197409818950441,0.16867017579326693
45.0,25.54478363,4.020040406,Mega,153.9473267,74.564824036,2.064610608155851,0.6035017259381439,0.3425849113204766,0.05391336274137948
22.0,1.631346708,3.584063728,Micro,79.27951356,27.215410436,2.9130375875254355,0.8083655417115754,0.05994202115144614,0.13169243713697854
42.0,20.92321366,3.35024021,Mega,154.549281,66.27345387,2.331993761833497,0.6337379078263512,0.31571032499743173,0.05055176717621704
68.0,13.86615704,0.040676461,Micro,239.7627292,81.90683350100001,2.927261608728565,0.8302115598104496,0.16929182154051536,0.0004966186490349841
74.0,30.96750738,13.08395694,Mega,266.757198,118.05146432000001,2.2596686922654854,0.6268452528416718,0.26232209450665456,0.1108326526516736
65.0,18.5065161,4.245568702,Mega,234.1596648,87.752084802,2.6684228110175128,0.7407231423237771,0.21089545783165495,0.04838139984456799
75.0,19.12302371,1.254935551,Mega,266.5079866,95.377959261,2.7942303302035,0.7863451952747689,0.20049730417978645,0.013157500545444597
24.0,6.155116452,1.258231325,Micro,86.58322079,31.413347777000002,2.756255761233888,0.7640064398857911,0.19593952531562422,0.04005403479858465
48.0,22.65504441,5.973427536,Mega,168.7785465,76.628471946,2.202556598269871,0.6263990235095063,0.29564786866642706,0.07795310782406659
18.0,12.09442343,0.487387374,Macro,64.20709331,30.581810804,2.0995190154535233,0.5885851598312046,0.39547767486737867,0.015937165301416728
52.0,31.47852666,8.214623871,Mega,184.0322232,91.693150531,2.0070443880950695,0.5671088810763419,0.3433029236939308,0.08958819522972729
95.0,36.90617957,5.525357936,Macro,335.5569132,137.431537506,2.441629623661528,0.6912532721672598,0.2685422883258418,0.04020443950689828
80.0,27.53148648,8.330084621,Nano,281.6446174,115.861571101,2.4308717266960067,0.6904791574961607,0.23762396986659176,0.07189687263724756
72.0,25.93209391,0.237228908,Mega,253.9660258,98.169322818,2.5870202473621795,0.7334266747819342,0.26415679731311315,0.0024165279049526305
27.0,4.174456912,0.233593939,Mega,90.43207739,31.408050851,2.8792642312956755,0.8596521996251273,0.1329104098755969,0.007437390499275845
67.0,21.66430854,4.774567506,Micro,239.8007363,93.438876046,2.566391489790031,0.7170462963083575,0.23185540598042564,0.051098297711216885
17.0,16.6928453,2.12301111,Nano,58.79957954,35.81585641,1.6417192113709393,0.4746501048416505,0.46607416304414423,0.059275732114205226
35.0,14.50214433,3.448791566,Mega,125.1620963,52.950935896,2.363737187683116,0.6609892612425753,0.2738789047748543,0.06513183398257041
15.0,13.49819708,2.084050121,Micro,53.99688051,30.582247201,1.7656282795410263,0.4904806341212728,0.44137361755282084,0.06814574832590636
40.0,15.16117672,1.608331687,Nano,141.6279548,56.769508407000004,2.4947891707044705,0.7046036001091701,0.2670654924700835,0.02833090742074637
40.0,19.51414899,4.048576792,Micro,140.9935076,63.562725781999994,2.2181790643082713,0.6292996328884215,0.307006169888424,0.06369419722315459
28.0,4.51613662,2.92255466,Nano,100.4237046,35.43869128,2.833730619637035,0.7900968966030057,0.12743519743204243,0.08246790596495188
23.0,6.097325008,1.785855988,Micro,80.63484412,30.883180996,2.610963039411123,0.7447419358445935,0.1974318969535466,0.05782616720185996
66.0,29.203523,7.078862302,Micro,237.9509754,102.28238530200001,2.3264120669206485,0.6452723976384372,0.2855185955408977,0.06920900682066496
35.0,16.58991748,2.529490549,Mega,118.1016505,54.119408029,2.182242097635565,0.6467180864440567,0.30654284819801164,0.04673906535793162
67.0,17.5538255,3.39216147,Mega,237.7424954,87.94598697,2.7032784961649057,0.7618312365162828,0.1995977997948665,0.03857096368885062
68.0,23.5828261,4.234526407,Mega,241.230924,95.81735250700001,2.5176120784841833,0.7096835617017514,0.24612270620060325,0.04419373209764529
89.0,19.64677846,2.399579787,Micro,314.8906177,111.046358247,2.8356681179907763,0.8014670755977213,0.17692411322755622,0.021608811174722395
85.0,31.6447624,4.33936309,Macro,301.5561908,120.98412549000001,2.4925269292864813,0.7025715122189787,0.2615612773315092,0.035867210449512
98.0,17.53880402,2.351623952,Nano,342.5758538,117.890427972,2.9058835368836284,0.8312803820109623,0.14877207863021433,0.01994753935882336
67.0,22.92648803,5.522947611,Nano,237.9890855,95.44943564100001,2.493352463550581,0.7019423378467872,0.24019511352827738,0.05786254862493535
75.0,26.07350953,3.421472642,Macro,269.9365727,104.494982172,2.5832491387546357,0.7177378132525933,0.249519249518438,0.032742937228968705
95.0,30.06499774,4.96087232,Mega,341.4376388,130.02587006,2.6259208159302823,0.7306238362885984,0.23122319986112463,0.03815296385027705
97.0,37.34694168,3.515729693,Micro,348.2155671,137.86267137299998,2.525814737463422,0.7035987264279661,0.2708995938353353,0.025501679736698805
34.0,4.444784543,1.415729265,Micro,121.0460117,39.860513808,3.0367398745298178,0.8529744539614089,0.11150846083945692,0.03551708519913417
28.0,10.76096294,0.627232382,Micro,98.36075406,39.388195322,2.4972140321712404,0.7108728838957695,0.27320274138047496,0.015924374723755463
51.0,20.12090649,3.424064454,Nano,178.5207935,74.544970944,2.394806668233987,0.6841507797797982,0.2699163502943118,0.04593286992588998
41.0,11.21191726,5.767485022,Micro,143.1223978,57.979402282,2.4685041957466516,0.7071476832511028,0.19337759305395247,0.09947472369494476
59.0,13.99472911,5.248399204,Micro,212.3489244,78.24312831399999,2.713962605736005,0.7540598295511041,0.1788620855474657,0.06707808490143034
12.0,14.33248452,0.653011165,Nano,43.05887154,26.985495685,1.595630187513452,0.44468332692774104,0.5311180749578289,0.024198598114430005
98.0,34.03836813,3.568004941,Nano,349.2089862,135.606373071,2.575166478474896,0.722679899039035,0.2510086167718562,0.026311484189108756
93.0,25.64704705,5.12437604,Micro,334.5425852,123.77142309,2.7029065098228564,0.7513850748276146,0.20721299319109251,0.041401931981292855
43.0,13.84475165,5.092254231,Mega,156.982317,61.937005881,2.5345480422739715,0.6942537726575967,0.22352955963999968,0.0822166677024037
24.0,14.0009677,0.919025298,Nano,87.56752443,38.919992998000005,2.2499367981515275,0.616649648452745,0.35973715875846823,0.023613192788786635
38.0,6.353393738,2.851748052,Micro,137.7317373,47.20514179,2.9177274355561256,0.8049970524196153,0.1345911376829274,0.06041180989745736
95.0,37.81759713,4.893097259,Mega,342.1968478,137.710694389,2.4848966837199673,0.6898520149179378,0.27461626925774024,0.035531715824321984
50.0,17.478614,6.264962348,Micro,173.8536921,73.74357634799999,2.3575435408716126,0.6780251579343975,0.23701880035648745,0.08495604170911508
28.0,7.109081754,0.272962785,Macro,105.1633119,35.382044539,2.972222585500488,0.7913618436926925,0.20092343013598285,0.007714726171324715
13.0,4.418317603,0.015489152,Nano,44.87053361,17.433806755,2.573765686437426,0.7456776470389413,0.2534338980058289,0.0008884549552298855
80.0,25.7239637,4.586275674,Mega,283.975969,110.310239374,2.574339160276837,0.7252273266198342,0.23319651780270823,0.04157615557745748
21.0,15.22178197,2.481028664,Macro,69.01476779,38.702810634,1.783197826190206,0.5425962522099552,0.393299135660908,0.06410461212913678
30.0,13.94263904,2.597301175,Macro,106.6131284,46.539940215,2.290787824554149,0.6446076179171989,0.299584377968458,0.05580800411434306
53.0,19.74143007,1.555014748,Micro,192.110626,74.29644481800001,2.585731073278177,0.7133584942029357,0.26571163826693883,0.02092986753012524
85.0,29.38321484,5.319155045,Macro,301.0045726,119.702369885,2.5146082979742173,0.7100945460115858,0.24546894826083168,0.04443650572758249
11.0,3.634930909,1.388209091,Macro,41.02131018,16.023139999999998,2.5601292992509586,0.6865071390501488,0.226855092634777,0.08663776831507433
38.0,9.479729844,0.386659582,Mega,131.0365629,47.866389426,2.737548506819772,0.7938764643768852,0.19804564241586212,0.008077893207252745
24.0,5.617401248,3.243773719,Macro,89.24537133,32.861174967,2.7158301983913358,0.7303451572897619,0.17094340825126106,0.09871143445897712
72.0,23.59536842,4.882771183,Mega,257.3921996,100.478139603,2.561673619923542,0.7165737769875098,0.23483086483515572,0.048595358177334465
63.0,21.11777814,0.500862283,Macro,223.8704545,84.618640423,2.6456399367904555,0.7445168072314727,0.24956413899389504,0.0059190537746321645
59.0,18.5906666,1.662433769,Micro,207.7180998,79.253100369,2.6209460429039484,0.744450371345699,0.2345733670158319,0.020976261638469152
13.0,0.095046942,0.111191033,Nano,44.17945113,13.206237975,3.3453471922612388,0.9843832910333421,0.007197124736047322,0.008419584230610533
95.0,30.46523325,8.791080421,Mega,339.3760653,134.256313671,2.527822014625349,0.7076017313628987,0.22691843993762684,0.06547982869947454
90.0,25.69788544,4.923816865,Mega,321.7198206,120.621702305,2.6671802374875297,0.7461343877607448,0.21304528910577955,0.04082032313347561
55.0,21.8064834,2.570983167,Macro,193.559832,79.377466567,2.438473289351233,0.692891854309513,0.2747188130726475,0.03238933261783953
91.0,31.17432973,5.100238465,Micro,326.0744717,127.274568195,2.561976648786697,0.7149896581112498,0.24493761929120958,0.04007272259754061
95.0,26.64284202,6.894241261,Macro,339.9021026,128.537083281,2.644389416063896,0.7390863210449294,0.20727747463940058,0.05363620431566995
36.0,4.215084265,2.654877943,Micro,130.2854424,42.869962208000004,3.0390846105221736,0.8397488158569453,0.09832255611863867,0.061928628024415906
21.0,3.108359667,1.361972659,Mega,73.42838169,25.470332326,2.882898454177005,0.8244886533562538,0.1220384417138916,0.053472904929854584
83.0,30.64496663,6.844189108,Micro,286.0981654,120.489155738,2.3744723219914645,0.6888586735596436,0.25433796462676317,0.05680336181359326
55.0,18.58636671,2.324645797,Mega,197.7085755,75.911012507,2.604478177415545,0.7245325570506423,0.24484414179413155,0.030623301155226153
55.0,15.24125873,3.849375364,Mega,193.101443,74.090634094,2.606286818317806,0.7423340436015247,0.20571100404759887,0.05195495235087656
99.0,27.61422525,3.848628228,Micro,355.9147304,130.462853478,2.728092486954672,0.7588366907572998,0.21166350814683504,0.02949980109586516
21.0,16.05653873,3.539863843,Micro,71.91044065,40.596402573,1.7713500727235978,0.5172872143594013,0.3955162948521685,0.08719649078843024
43.0,15.09638769,5.999431004,Mega,155.8180547,64.095818694,2.43101746533407,0.6708705946215681,0.23552843223786094,0.09360097314057095
54.0,14.96723698,0.840083166,Nano,187.656447,69.807320146,2.6882058587483653,0.7735578430322287,0.21440784360001866,0.012034313367752698
74.0,19.29015403,4.359484985,Nano,266.9377139,97.64963901499999,2.7336272472957694,0.757811301162443,0.19754455033916546,0.04464414849839166
53.0,25.04916044,6.471099083,Mega,189.6099951,84.52025952300001,2.2433674029171966,0.6270685904079296,0.2963687118492995,0.07656269774277087
19.0,8.953284733,3.287141653,Nano,69.34213329,31.240426386,2.219628260934198,0.6081863213145711,0.28659291081290433,0.10522076787252464
35.0,15.36414061,8.140868283,Mega,128.073436,58.505008892999996,2.1891020687516503,0.5982393757774076,0.2626123967966491,0.13914822742594332
40.0,13.82530357,4.07349775,Nano,139.680993,57.898801320000004,2.412502328467894,0.6908605893052018,0.23878393429233777,0.07035547640246033
11.0,7.374947508,3.609159259,Nano,33.98000011,21.984106767,1.545662076250778,0.5003614709746556,0.33546723486034097,0.16417129416500345
29.0,8.714942563,0.956601942,Macro,100.2865105,38.671544505,2.5932895048201026,0.7499053986905145,0.22535801645763617,0.024736584851849326
63.0,18.07295181,4.072741693,Mega,221.5396409,85.145693503,2.601888971544924,0.7399082373764478,0.21225914155439018,0.04783262106916191
38.0,12.36743196,2.412970462,Micro,136.7709591,52.780402421999995,2.5913208847189644,0.7199641961077734,0.23431863707892062,0.04571716681330612
68.0,17.74223933,2.756638743,Mega,241.5453801,88.498878073,2.729360929307563,0.7683713226726885,0.20047982207599258,0.03114885525131893
87.0,30.99099652,5.461506605,Micro,307.3440522,123.45250312499999,2.4895732724738955,0.7047244713370409,0.25103578895132267,0.044239739711636576
70.0,19.86645844,1.948666468,Micro,251.2414921,91.815124908,2.7363845809908485,0.7624016203228057,0.21637457292473827,0.021223806752455984
94.0,34.4405617,5.361413902,Micro,329.0149287,133.801975602,2.4589691386820007,0.7025307330259998,0.2573995006056189,0.04006976636838134
58.0,21.59094563,5.880669368,Nano,208.7403273,85.47161499799999,2.4422181247526966,0.6785878563468958,0.2526095433028289,0.06880260035027543
90.0,29.55800369,3.425633439,Macro,316.8166518,122.98363712899999,2.576087837341196,0.7318046701253209,0.24034094599914962,0.027854383875529593
44.0,10.0147525,2.056042436,Nano,154.4962302,56.070794936,2.755377917797388,0.7847222435533904,0.1786090693279983,0.036668687118611314
58.0,20.50277946,2.798563099,Nano,203.4127627,81.301342559,2.501960684749877,0.7133953533167017,0.25218254477312263,0.03442210191017566
80.0,36.08842395,6.192077771,Micro,278.3891207,122.280501721,2.276643592248121,0.6542334949077258,0.29512819658150213,0.05063830851077213
38.0,14.81513871,6.190336545,Mega,135.2165181,59.005475255,2.291592729583888,0.6440080320644475,0.2510807454049715,0.10491122253058108
68.0,18.96855432,3.658658469,Macro,238.599751,90.627212789,2.632760554553437,0.7503265068773426,0.2093030750505695,0.04037041807208789
